item_id,recommend,genres,sentiment_analysis,genres_Action,genres_Adventure,genres_Animation &amp; Modeling,genres_Audio Production,genres_Casual,genres_Design &amp; Illustration,genres_Early Access,genres_Education,genres_Free to Play,genres_Indie,genres_Massively Multiplayer,genres_RPG,genres_Racing,genres_Simulation,genres_Software Training,genres_Sports,genres_Strategy,genres_Utilities,genres_Video Production,genres_Web Publishing
282070,True,"['Adventure', 'Indie', 'Simulation']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
230230,True,"['Adventure', 'Indie', 'RPG', 'Strategy']",2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
20900,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
306130,False,"['Massively Multiplayer', 'RPG']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
313160,True,['Simulation'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
371190,True,"['Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9930,True,['Racing'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67370,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346120,True,"['Action', 'Free to Play']",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
212800,True,"['Action', 'Free to Play', 'Indie']",2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42700,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423880,True,"['Casual', 'Free to Play', 'Indie']",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
209730,False,"['Action', 'RPG']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
351555,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404090,False,['RPG'],2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
250400,True,"['Action', 'Adventure', 'RPG']",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332350,True,"['Action', 'Simulation', 'Strategy']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
228380,True,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0
314020,False,"['Adventure', 'Casual', 'Indie']",2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57690,True,"['Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
233130,True,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48705,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
241600,True,"['Action', 'Indie', 'RPG']",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
320350,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58610,False,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263060,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24720,True,"['Action', 'Simulation']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
216150,True,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
416670,False,"['Free to Play', 'Strategy', 'Early Access']",2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
312990,True,"['Action', 'Adventure', 'Free to Play', 'Indie']",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
287450,True,"['Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
265300,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
278080,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234330,True,"['Casual', 'Free to Play', 'RPG']",2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
250500,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238240,False,"['Action', 'Adventure', 'Indie', 'RPG']",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
287390,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204180,True,"['Adventure', 'Indie', 'Strategy']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
373770,True,"['Indie', 'RPG']",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
388090,True,"['Action', 'Indie', 'Strategy']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
383120,False,"['Adventure', 'Indie', 'Simulation', 'Strategy', 'Early Access']",0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
49470,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
255420,True,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266010,True,"['Casual', 'Indie']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235460,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327890,True,"['Action', 'Adventure', 'Indie', 'Simulation']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
314710,False,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245170,False,"['Action', 'Indie']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7670,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72840,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
317400,True,"['Action', 'Adventure', 'Free to Play']",2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21690,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304240,True,"['Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214250,False,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38410,True,['RPG'],1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274190,True,"['Action', 'Adventure', 'Casual', 'Indie']",1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
321360,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239800,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329490,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450660,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302380,True,"['Casual', 'Free to Play', 'Indie']",2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
409160,True,"['Free to Play', 'Indie']",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
265810,False,"['Casual', 'Indie', 'Simulation', 'Strategy']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
208580,True,['RPG'],2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32370,True,"['Adventure', 'RPG']",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201790,True,"['Action', 'Indie', 'Strategy']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
247000,True,"['Indie', 'RPG', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
335330,False,"['Action', 'Free to Play']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383150,True,['Action'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351290,True,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",2,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
288160,True,"['Adventure', 'Indie']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
360740,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40100,True,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
422970,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25010,True,['Action'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357330,True,"['Action', 'Indie', 'Early Access']",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
268500,True,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
266510,True,"['Action', 'Indie', 'RPG']",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
102500,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34870,False,['Action'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321980,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
342300,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
367500,True,"['Action', 'Adventure', 'RPG']",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225600,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35720,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287290,True,"['Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44350,True,"['Racing', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
35140,True,"['Action', 'Adventure']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236850,True,"['Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
243000,False,['RPG'],2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
367240,False,"['Action', 'Adventure', 'RPG', 'Early Access']",1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
200710,True,"['Action', 'Adventure', 'Indie', 'RPG']",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
390670,True,"['Free to Play', 'Massively Multiplayer', 'Simulation']",2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
365810,True,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
207250,True,"['Indie', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
313340,True,"['Casual', 'Indie', 'RPG', 'Simulation']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
45760,True,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24200,True,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
335240,True,"['Free to Play', 'Indie', 'Massively Multiplayer']",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
20510,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205950,True,['Action'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13570,True,['Action'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211400,True,"['Action', 'Adventure', 'Indie']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
463390,True,"['Casual', 'Free to Play', 'Simulation']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
281050,True,"['Action', 'Casual', 'Free to Play', 'Indie']",2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
222750,True,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
436110,True,"['Action', 'Adventure', 'Free to Play', 'Indie']",0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
227160,False,"['Action', 'Indie', 'Simulation']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
462930,False,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
435030,True,"['Adventure', 'Casual', 'Free to Play']",2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1900,False,['Strategy'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235540,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387440,False,"['Action', 'Free to Play']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339800,True,"['Indie', 'RPG', 'Simulation', 'Strategy']",1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
249870,True,"['Action', 'Adventure', 'Casual', 'Strategy']",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
207620,True,['Adventure'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441050,True,"['Casual', 'Indie', 'RPG']",2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
296470,True,"['Indie', 'Simulation', 'Sports']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
247910,False,"['Action', 'Adventure']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244930,True,"['Free to Play', 'Indie', 'Simulation', 'Sports', 'Early Access']",2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
235360,True,"['Casual', 'Indie', 'RPG', 'Strategy']",2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
91700,True,"['Action', 'Indie', 'RPG']",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
282660,True,['Utilities'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
262830,True,"['Action', 'Indie', 'RPG']",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
220700,True,"['Design &amp; Illustration', 'Web Publishing']",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389430,False,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
350080,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394690,True,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Early Access']",0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
418070,True,"['Casual', 'Indie']",2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
301970,True,"['Action', 'Indie']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275700,True,"['Action', 'Simulation', 'Strategy']",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13250,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253610,True,"['Action', 'Indie']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310080,True,"['Casual', 'Indie', 'Simulation']",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
382050,False,"['Action', 'Adventure', 'Indie', 'RPG']",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
64000,True,['Strategy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
230050,True,['Indie'],1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8970,False,['Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
384190,True,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
403190,True,"['Indie', 'Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
233290,True,"['Action', 'Adventure', 'RPG']",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48800,False,['Simulation'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24670,True,['Simulation'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
214560,True,"['Action', 'Adventure', 'Indie']",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70300,True,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242800,False,"['Action', 'Adventure', 'Indie']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230270,True,['Action'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208650,False,"['Action', 'Adventure']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342560,True,"['Action', 'Indie', 'Strategy', 'Early Access']",2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
261820,True,"['Action', 'Adventure', 'Free to Play', 'Indie']",2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
299420,False,"['Action', 'Free to Play', 'Indie', 'Early Access']",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
444090,True,"['Action', 'Free to Play', 'Early Access']",1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
258970,True,"['Action', 'Adventure', 'RPG']",2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
305260,True,"['Free to Play', 'Simulation', 'Strategy']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
368740,True,"['Action', 'Indie', 'Racing']",2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
25000,False,"['Action', 'Indie']",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22300,True,['RPG'],2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
301200,True,"['Action', 'Casual', 'Indie']",2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285440,True,"['Action', 'Indie']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40400,True,"['Indie', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
358150,True,"['Action', 'RPG']",2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
307780,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208480,True,['Adventure'],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,True,['Strategy'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318220,False,"['Action', 'Adventure', 'Simulation']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
498240,True,['Adventure'],2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170,False,"['Action', 'Strategy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
302670,True,"['Action', 'Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0
330350,True,"['Action', 'Adventure', 'Casual', 'Indie']",2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3700,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315430,True,"['Action', 'Adventure', 'Indie', 'Strategy']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
293320,True,"['Adventure', 'Indie']",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300220,True,"['Adventure', 'Casual', 'RPG']",1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
363490,True,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
412940,True,"['Adventure', 'Free to Play', 'Simulation']",2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
228960,True,"['Indie', 'Strategy']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
227580,True,"['Action', 'Casual', 'Indie', 'RPG']",2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
55475,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214190,False,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312210,True,"['Action', 'Adventure', 'Indie', 'Early Access']",2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
286080,True,"['Action', 'Adventure', 'Free to Play', 'Indie']",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
389870,True,"['Adventure', 'RPG', 'Strategy']",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21090,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268420,True,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
261760,True,"['Action', 'Indie', 'RPG']",2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
293540,True,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
332070,True,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
236450,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,True,"['Action', 'Casual', 'Indie']",1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
247240,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24960,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215670,True,"['Adventure', 'Indie']",2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
222980,True,"['Action', 'Indie', 'RPG']",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
291410,False,"['Free to Play', 'Indie', 'Strategy']",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
335190,True,"['Adventure', 'Indie', 'RPG']",2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
224480,True,"['Action', 'Adventure', 'Indie']",2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326480,True,"['Adventure', 'Casual', 'Simulation']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63380,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382490,True,"['Action', 'Free to Play', 'Indie']",1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
42719,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297000,False,"['RPG', 'Strategy']",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
345820,True,"['Action', 'Adventure', 'Indie', 'RPG']",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
407530,True,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
402570,True,"['Free to Play', 'Strategy']",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
457197,True,"['Action', 'Indie', 'Racing', 'Sports']",2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
261570,True,['Action'],2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226580,True,"['Racing', 'Sports']",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
250760,True,"['Action', 'Adventure', 'Indie']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225840,False,"['Action', 'Casual', 'Free to Play', 'Indie']",0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
207170,True,"['Adventure', 'Indie', 'RPG']",2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24010,False,['Simulation'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
267600,True,['Simulation'],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41800,True,"['Indie', 'Simulation', 'Strategy']",2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
427520,True,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
